Feature ID	Taxon	Confidence
6fe158c73ad133f815543649287f9190	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Elev-16S-1166;f__Elev-16S-1166;g__Elev-16S-1166;s__	0.9582191336771629
d952afef5918eebef2692b8271107c69	d__Bacteria;p__Chloroflexi;c__OLB14;o__OLB14;f__OLB14;g__OLB14;s__	0.9901117751231662
2255f1bed1dc74560a42230d1c66f6d0	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9;s__	0.7106796814510837
031e2c5aff76516d90d9db8de9585a02	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	0.9980931815228871
bab1746537164d12f9cebe296e2e1e49	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__Candidatus_Planktophila;s__	0.8389225461298895
6ed9bddbdb97112983e5035be0d8d23b	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae	0.9999624253950508
52d309a17c25703399485dfbaaa6c013	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__	0.9971089350029371
b93906fc479ebb3524b27617c9ec2023	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.9998879554141531
a4cff0c972934c26d38d551c08aae9cd	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.999977547254696
fd20c73fd85a5f9a0d3b02b308c9155a	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Blastocatella;s__	0.84633127359925
7c7d570eff7706fb746a421c484f94c1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SC-I-84;g__SC-I-84;s__	0.9961432151915189
b14ca15d029f7f097466e31c7a6586cf	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae	0.9999940388879367
30f0cc2f28d22f7a2fa5877a85d61dfd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.9543022218221768
d6d44c23d30c3f18f19168cc415e7fbf	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.9999176923163614
7faa3187d05f0d4a96cb8d7879233ec4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Elev-16S-1166;f__Elev-16S-1166;g__Elev-16S-1166;s__	0.9559846614720215
aa3f661530839e4864ca466d9ce29179	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.9255899047547884
7bc182344ecd24f3cea7bfc69a46d4a5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__	0.9983288259751201
00e6e4c858a9f79dd46618739d09db7f	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.9999947151272678
2408e9f7660b49db81e2d4354ea44fc4	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.936204017371473
c2c9d0967d34eb7b4c1b4a26bd2ab54b	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;g__Candidatus_Planktophila;s__	0.772856914886313
038df4ad605604a8b6c198952aa23954	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__uncultured;s__	0.9170676270443044
7f60c8f8d0cb3d91b6282caad01f3469	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae	0.9987863681177567
1b590e9a9af44a40972eef3e9733dd01	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__	0.9323231321218124
7fd861b63b4f6ebbd1ad2ab65e74ed0f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	0.7004313464826478
149bb007cf669f2f93dad23b5d411ea2	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__	0.8277636084439767
d85bfd5e3c1cd8aeee8932339b74b114	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Elev-16S-1166;f__Elev-16S-1166;g__Elev-16S-1166;s__	0.966026713741598
128134b3abb7381273cf85bca73df6e4	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__	0.9644687746226742
c40cff83da53f19716c25e01febe52cf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__	0.9986299612046787
397ecbc1f37ee1db6aa991c55d904d81	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__11-24;f__11-24;g__11-24;s__	0.8455399167819873
